episode,n_matched,energy_laugh,energy_nolaugh,base_laugh_rTPJ,base_nolaugh_rTPJ,match_laugh_rTPJ,match_nolaugh_rTPJ,base_laugh_visual_cortex,base_nolaugh_visual_cortex,match_laugh_visual_cortex,match_nolaugh_visual_cortex,base_laugh_auditory_cortex,base_nolaugh_auditory_cortex,match_laugh_auditory_cortex,match_nolaugh_auditory_cortex
s01e07a,218,-24.33110427931454,-24.63457547973664,0.1809511191342442,0.2512566430727445,0.15948122771383658,0.2239101570791094,0.4474242073075205,0.48520706511144734,0.43751628831487627,0.4821757646531817,0.14891518008062332,0.13516989967911286,0.15231818433493818,0.14579223004773165
s01e07b,189,-23.320802594354586,-24.847088721355924,0.19595328878602455,0.10446217446490802,0.21428472679382604,0.10606529653979542,0.3429883033408317,0.4626952106485982,0.3337594972777366,0.44916391036362474,0.23501803886331465,0.22122144388883,0.18955029295307746,0.20970718863951165
s01e08a,219,-27.212731201428316,-27.512340321679687,0.17222743873850357,0.20805862207651996,0.17037025419786356,0.159268729131163,0.48761727855568743,0.48941936807986,0.43890901425436435,0.494694271240493,0.2142248958414331,0.09276786177866614,0.20347376654941898,0.08054195259757689
s01e08b,217,-25.840124310013227,-26.3446505424505,0.18157161658710586,0.15487949044884042,0.17142266677346532,0.1597824086640732,0.40798208309150436,0.421932432786359,0.3918148126969743,0.4346601948515221,0.1428424111778986,0.15045396582828038,0.14696735672241532,0.11922871732287416
s01e09a,237,-23.30060047769018,-26.01319184915544,-0.009622384487062555,0.10692928119827495,-0.00267735152676248,0.10548247689557633,0.2178207060277181,0.19098674609437613,0.18741993089132747,0.17785759238253007,0.17066027448267962,0.14862121836612427,0.14529865146143714,0.12000633134091006
s01e09b,157,-24.13480301770879,-24.41096432520833,0.18457552373590658,0.13036717888915791,0.17362037758283408,0.13309749598845022,0.4355236681255458,0.5275442778066264,0.42554952998987017,0.5056487783368454,0.21055754114861958,0.28599880804479094,0.20749938076557925,0.2365492145739102
s01e10a,252,-25.06537883534395,-24.25059267027434,0.13019493113103534,0.13745999585574883,0.13162816778412376,0.12590008550014561,0.37732231818782275,0.3663418305671931,0.31140423662462857,0.36209953254205535,0.20237798571029839,0.1479029403467236,0.2053401959814867,0.15638003531475492
s01e10b,220,-23.309576976051478,-24.79792098210831,0.17195968832653533,0.2283628009431851,0.17016205092520176,0.1740309541719748,0.349364648324312,0.3320132280552716,0.35328601580114866,0.32461720646964326,0.18544415074251533,0.18097853625801666,0.13934934554144196,0.13242791478690336
s01e11a,196,-26.437780880306267,-26.740076305407932,0.24827636292413957,0.2603213436790192,0.259253616829276,0.2784836552848189,0.3376304400673589,0.3965922653998946,0.37442886715114665,0.37868522016501655,0.11474196894079387,0.17401964929858127,0.09951056412519636,0.15405472714879018
s01e11b,206,-26.302159418323996,-27.23276169746739,0.16995520237641512,0.1694825546688136,0.11512202929446103,0.1704339330866821,0.2736288863100853,0.3271811428133034,0.21270268735774325,0.27358406025897103,0.17642463283824994,0.17555384596540394,0.1825409991841309,0.16467216913914284
s01e12a,192,-24.274641926607895,-24.609745676186083,0.10633825680903253,0.1700427206617355,0.12276562758230565,0.17385021948408863,0.4732423455237628,0.5111919309061365,0.37924856173806526,0.5210618140699317,0.1875430219581086,0.1377734168939561,0.19819711696779127,0.1363486498243675
s01e12b,205,-27.3825434521502,-28.089092059609474,0.09117011934299372,0.14459831566509584,0.08323402868268613,0.1791751135037719,0.3988018273918262,0.43761429244336486,0.38657243960645205,0.46056236857553695,0.23387206074770742,0.3403656520429738,0.25412473951039927,0.35187893170315937
s01e13a,225,-24.53369982674517,-25.888969903086412,0.15623828470629178,0.22573547779418116,0.14520225949719578,0.21431664798487024,0.4522684281100395,0.46168694965349366,0.43239969336588174,0.4580128376495954,0.07770909747567542,0.1428584892620234,0.07205047038975837,0.13904291303104974
s01e13b,158,-23.77423301414384,-24.328651798372235,0.27516907433447524,0.15734504048747797,0.26958108302782696,0.1500099635980314,0.3335340165458116,0.36929181794993227,0.3364250281311705,0.37804259959452885,0.25285088942037787,0.136945561996307,0.21042401170571026,0.14623597018304982
s01e14a,154,-24.453898877205603,-25.364830213000257,0.24238188126082483,0.20941215446022673,0.21691386611150568,0.20180361119152843,0.44685214266810563,0.4179086716182013,0.43567108090730366,0.4258281509021868,0.12681647818994266,0.2939199747515543,0.21448702602382172,0.2529008925546504
