episode,season,category,beta_rTPJ,beta_visual_cortex,beta_auditory_cortex,beta_dorsal_striatum
s03e06b,3,Language,0.6080145847770149,0.8294623375255932,-0.37494548975264563,0.26413340960049975
s03e06b,3,Logic,0.15986174231356218,0.5090055298699758,0.25638752222541217,0.24539150300290954
s03e06b,3,Identity,0.6395924164962968,1.1771601324765668,-0.5664719848909258,0.3253598570527142
s03e07a,3,Language,0.5675113019131044,1.503445671187206,-0.5911814798148082,0.6954843621208086
s03e07a,3,Logic,0.16834284853270998,0.24782641370806113,-0.5454803100588954,0.11665592644248937
s03e07a,3,Identity,0.5111820969119691,-0.06474035189689595,-0.5684819005498989,0.26890869961306507
s03e07b,3,Language,0.013823981766577259,-0.6025369854778672,-0.05591304317934398,0.29877515506525176
s03e07b,3,Logic,0.08190387082550953,0.3090840534334819,-0.2362179335920363,0.31432627736800833
s03e07b,3,Identity,-0.8997130177357968,-0.7105917411450705,-0.9035191334301036,-0.05589658417138399
s03e08a,3,Language,0.3840709444704081,0.97739019131491,0.20777707975108184,-0.026958804537798087
s03e08a,3,Logic,0.39595544103777874,0.19022947558791709,0.22132368662249668,0.11412058998319878
s03e08b,3,Language,0.7492841293760344,0.9896301456190597,0.23899673990146936,0.3153023394180568
s03e08b,3,Logic,0.628555336006983,0.0366781942707032,0.16098979261637053,0.2732132526832203
s03e09a,3,Language,-0.061123572800622555,0.5155658050290017,-0.5354284576294552,-0.06053545599685957
s03e09a,3,Logic,0.043668019411945674,0.5966481667676393,-0.7856767970714844,0.03365056516501076
s03e09a,3,Identity,0.7392453058972832,0.6762581496871687,-0.8845972880617319,-0.0793424769114767
s03e09b,3,Language,0.09491614840222248,0.06832147936204688,-0.5901901974081518,-0.5460500200411257
s03e09b,3,Logic,0.686861975760574,0.1748511959729917,-0.33034253591219687,0.06939508155380945
s03e09b,3,Identity,0.4781503309272487,-0.3044294339315149,-0.6164295655934685,-0.5061482333183214
s03e10a,3,Language,0.8840000039557199,0.8277025484052993,-0.16994276915434042,0.43744917939862726
s03e10a,3,Logic,0.5813549385430634,1.0885453618523675,-0.12220673335452353,0.4957057704874455
s03e10b,3,Language,-0.39328860629147716,-0.04699853721097842,-0.24271953266251242,0.016616395439606912
s03e10b,3,Logic,-0.10951149451806888,0.5145016889298064,-0.6339192882853145,-0.2384520878106821
s03e10b,3,Identity,-0.2400475330458392,-0.3527130337976059,0.3431193791789721,0.601842970943707
s03e11a,3,Language,0.6699552132355303,1.1912540701164667,0.11140103739978702,0.9187020489541072
s03e11a,3,Logic,0.16995829833731543,0.17176307397721113,-1.1634250247861924,0.23157848196140662
s03e11a,3,Identity,0.5015570022683669,1.6069702492489266,-1.3969113883348012,0.33966508090434916
s03e11b,3,Language,0.509790283097538,1.8699915813390484,1.3753858889835817,1.6502282454739685
s03e11b,3,Logic,0.10493587305100252,0.988416924372773,0.09364917865315292,0.26264978955233054
s03e12a,3,Language,-0.18095021082324544,0.031244815677830926,-0.6644801609970042,-0.3304684765260471
s03e12a,3,Logic,0.18753333878847586,0.5446305986356996,-0.7441809730819322,0.40185232671223253
s03e12a,3,Identity,0.6846330928951846,0.8719562493740272,0.012060905661189558,0.36291937629779975
s03e12b,3,Language,-0.41670552308766606,-0.08094839449388687,-1.1576278870558963,-0.10296326984577492
s03e12b,3,Logic,-0.09621816120704667,0.6182511401268667,-0.4514881488773577,0.19721333888406795
s03e13a,3,Language,-0.14955638611078653,-0.6145661517676289,-0.39593734091341243,0.265869549974737
s03e13a,3,Logic,0.5017651870207973,0.13478031292292642,-0.48310209691523054,0.39732752685910866
s03e13a,3,Identity,1.1204717518886527,0.36526336028547657,-0.9351281971181821,0.5235234817907327
s03e13b,3,Language,0.043630892245986874,0.6760689134280705,-1.0237223586088484,0.13921205412908544
s03e13b,3,Logic,0.7152329468129084,0.9427144011621293,-0.30931452585267694,0.10929773503951251
s03e13b,3,Identity,-0.009081831001766488,0.36441252904486576,0.0646117555028628,0.6503705383236775
s03e14a,3,Language,-0.41207138062183396,-0.09016312197666837,-0.6108523723693284,-0.26740158316067014
s03e14a,3,Logic,-0.008875800172243903,-0.10185159279258851,-0.3290345432047407,-0.028121455994180672
s03e14a,3,Identity,0.9937233520172551,0.9897437915893984,-1.5845520237059447,-0.08032745984186024
s03e14b,3,Language,0.03613031561311192,0.0799894554591352,0.44036532620931224,0.17511186142887508
s03e14b,3,Logic,-0.34722163187693683,-0.3439822132709489,-0.7993018414844518,-0.2965667800528195
s03e14b,3,Identity,1.0338435854387762,0.9159732959578624,-1.033644163213321,-0.01963070850980675
s03e15a,3,Language,0.4395083201344756,1.0363330200479173,-0.23565649960870155,0.3216763450418188
s03e15a,3,Logic,-0.5902669950099945,0.8441118190034542,0.16606779240333713,0.15166161398408612
s03e15a,3,Identity,0.3098379048501603,0.4047465708597632,0.06660725259375827,0.22758688062927723
s03e15b,3,Language,0.6127191628072368,1.3436915373197496,-0.27046080186600957,-0.013206450105822276
s03e15b,3,Logic,-0.29041904846775174,0.2844248852750163,-1.1067961944946427,0.02698472691139834
s03e15b,3,Identity,0.8673256552565637,1.059003460496955,-0.2857703610664458,0.6004204624211701
s03e16a,3,Language,-0.7795698524563829,-0.8573245787370891,-1.2772410499293412,0.06564952601270907
s03e16a,3,Logic,0.41745729089488215,0.5869301996569194,-0.4851336480853131,0.15803656830541915
s03e16a,3,Identity,1.68862984610333,-0.7435167498140911,-0.8126052379882156,-0.0054330500039584395
s03e16b,3,Language,0.21442252066392856,1.0143476110382073,0.38425337794842734,0.2258688242309344
s03e16b,3,Logic,0.5083443342433188,0.9543359430317089,-0.17276533736666919,0.2450178323080865
s03e16b,3,Identity,1.012993357666561,2.0139721047021792,-1.2612096466450409,0.49215839172649
s03e17a,3,Language,0.5982296441858121,0.7307242351537394,-0.5850778679662715,0.8508940452061244
s03e17a,3,Logic,0.06397718245584538,0.5873435460551959,-0.46350374879968487,0.2763400377378207
s03e17b,3,Language,0.10777150691192501,-0.547592889476945,-0.1865609840405494,-0.03788403000425436
s03e17b,3,Logic,0.4665056115496527,0.5885842237694513,-0.5248481267149909,0.0003787181824906338
s03e18a,3,Language,0.8278526092217814,0.8873616195993331,-0.30575221276970665,0.4973298259834613
s03e18a,3,Logic,0.5309833799503326,0.5332114864358241,-0.5607049527052257,0.12864494481980926
s03e18b,3,Language,-0.5525095184465645,0.0876624070738175,-0.3095818364741144,0.35577964924448674
s03e18b,3,Logic,0.2624630254013285,0.14941621475870565,-0.5611416476843905,0.03978846693501904
s03e18b,3,Identity,0.6702108758609568,1.5592646606524057,-1.4522618249936865,-0.5605570304081143
s03e19a,3,Language,0.24259999226190695,0.026578085109552563,-0.2881342603329873,-0.120996930712413
s03e19a,3,Logic,0.8545166421604603,0.9489108158154911,-0.6375606784546334,0.1659215507618948
s03e19a,3,Identity,0.24311886052159418,0.1365550561964382,-0.6827680435452642,-0.015377777939322934
s03e19b,3,Language,-0.37871585887102555,-0.5198540143952601,0.03756012194530134,0.014747824633562168
s03e19b,3,Logic,0.14142227047241188,0.4478287322164719,0.09500057265221418,0.37121645471514647
s03e19b,3,Identity,1.0352833573385676,0.002419520013725973,-1.9597435925342013,1.1607065715055522
s03e20a,3,Language,0.10808536575374544,0.06172185504845879,-0.45592330890417204,0.1830543040247542
s03e20a,3,Logic,0.11628692122917686,0.05235286481447104,-0.615661176107992,-0.10048864615874682
s03e20a,3,Identity,-0.21354214472988925,0.7982995916981972,-0.5833877634276216,0.004268604557557475
s03e20b,3,Language,-0.043396308175903064,0.6903856210708124,-0.03785698432101975,0.04950640773875806
s03e20b,3,Logic,0.2408494824733467,0.5149138855137536,-0.2032229353990343,0.3425562132922268
s03e20b,3,Identity,1.1599412967725333,1.5413428597990864,-0.05723249957279858,0.3378203493972204
s03e21a,3,Language,0.13484407203247795,-0.18166277448864288,-0.4999474455799029,0.3659118935436696
s03e21a,3,Logic,0.4405148034948516,0.19295569399507168,-0.8508976110834692,0.042545011603861885
s03e21a,3,Identity,0.5606381554832356,1.4812104783768552,0.46641562929469965,0.779067389133335
s03e21b,3,Language,-0.8132525834952995,0.27104087051055936,-0.1651654699079122,0.11632244034148305
s03e21b,3,Logic,-0.2639350714729527,0.0013713052473815976,-0.16336464191813183,0.1910576259799345
s03e22a,3,Language,0.16721831333027312,0.6427387618045356,-0.37724918834089205,0.3526196687329004
s03e22a,3,Logic,0.25184201193959743,0.5920874984942944,-0.5329031050982237,0.539244655939223
s03e22a,3,Identity,0.397574479543118,1.7479968129775285,-1.235099357203208,0.7546696746633605
s03e22b,3,Language,0.28208150768012624,0.33978352619571606,-0.5260401831765446,-0.01279193771167131
s03e22b,3,Logic,0.32179490240878317,0.6113579694268076,0.13849361760150383,0.3526445409488614
s03e23a,3,Language,0.15003524235749316,0.8028058598711831,-0.7300924834544373,0.5536158003568101
s03e23a,3,Logic,0.27318754860331534,0.4380419901790365,-0.921905992576463,0.1266705629736237
s03e23a,3,Identity,-0.7637842540683616,-0.7528565222702792,-2.470902333905738,-0.11395287205247812
s03e23b,3,Language,0.05230529003370872,-0.5356643194205881,-0.912182362944331,-0.17753433855138792
s03e23b,3,Logic,0.4510324019957983,0.7981634157710487,-0.4816749581521741,0.39842083308377535
s03e23b,3,Identity,0.05807545610283493,0.006838425144048588,-0.428784010669071,0.04182677378047031
s03e24a,3,Language,0.3416446838882794,0.6924752689487174,-1.2850557682801105,0.022185107997112347
s03e24a,3,Logic,0.09630150891007092,0.4909578745256623,-0.6126090476609808,0.09826005572503642
s03e24a,3,Identity,-0.7923826935311334,-0.8443585665537033,-2.0899138341279344,-0.427976790661215
s03e24b,3,Language,0.5296224746932402,1.2169829477183927,-0.23900525359084118,0.22190496166502646
s03e24b,3,Logic,0.14669674983886383,0.44715036863049856,-0.16423216872998347,0.25170614649570705
s03e25a,3,Language,0.22916930590263615,0.3382778611655731,0.04257889490517221,0.7819264235052935
s03e25a,3,Logic,-0.2718384685500308,0.556707220153736,-0.8676764368356363,-0.06199708639654187
s03e25a,3,Identity,0.13464891946826996,1.3448540641224107,-0.057122086763130825,0.6777305022635203
s03e25b,3,Language,-0.09276651843093048,0.5725313495262001,-0.3667847549391552,-0.035031614511420284
s03e25b,3,Logic,0.2072775541641072,0.8815450475311687,0.23151463687181117,0.1747379633867351
s03e25b,3,Identity,0.9159025243032147,0.9332896282960875,-1.9656218797436567,-0.49130368809134817
s04e02a,4,Language,0.27313070134194933,0.5225479433048006,-0.21514402339507557,0.09534346312252973
s04e02a,4,Logic,0.20522156733455854,0.6359731561374966,-0.22968125391662095,0.1845776319925544
s04e02a,4,Identity,-0.6441760945250291,-0.10658499854033085,-0.8373884360319064,-0.0006627698545795813
s04e02b,4,Language,0.32798152763927646,-0.08064989139204906,-1.0528992960235066,-0.11341118756530334
s04e02b,4,Logic,0.33324100819797814,0.25693190473198935,-0.6888153535324766,0.24752423241481825
s04e03a,4,Language,-0.04472870291545675,0.31246580792211387,-1.02963012027552,0.39128873765341643
s04e03a,4,Logic,0.038443492362454895,0.07798664683818785,-0.6555380495841658,0.10780406388969226
s04e03a,4,Identity,0.15413358351542927,2.7266624468764817,-0.17514255816035804,0.35962877252022774
s04e03b,4,Language,0.02068389385865317,0.7811528065252505,-0.5501505711760222,-0.10369593575382308
s04e03b,4,Logic,1.011225907024838,1.3369344425346406,-0.13431530262911845,0.3634325848772628
s04e04a,4,Language,0.5388672804188295,1.127003444412894,-0.3054602874089084,0.3877010296670197
s04e04a,4,Logic,0.14016618505645367,0.1870276179716724,-0.6821917409760229,0.008049762702813532
s04e04a,4,Identity,1.26750761676657,0.9089304136622282,-1.2304915563423349,-0.21391761510678572
s04e04b,4,Language,-0.025640986467305497,0.34808191370389596,-0.7432111838729724,0.4033669978747798
s04e04b,4,Logic,0.6306420031686871,1.236139920853601,0.12925637701393522,0.49121609589552345
s04e04b,4,Identity,0.5572064733703941,-0.0865719339325913,-1.6464733593351155,0.0985160700663507
s04e05a,4,Language,0.7500779330027673,1.1612525592978444,-0.471826813248492,0.565595315979863
s04e05a,4,Logic,0.49148136937675035,0.5732390412612547,-0.48594518125243064,0.40723951048866114
s04e05a,4,Identity,0.8832244424682689,0.8718126147908684,-1.2597575585465233,0.07983539763191536
s04e05b,4,Language,0.5468466581085489,0.6756568425806891,-0.3742119938811649,0.36993233232235784
s04e05b,4,Logic,0.590783141079464,0.8551180064920644,-0.492456830501984,0.18180113239613777
s04e05b,4,Identity,0.10309952637200069,-0.1413417167246708,-0.3028633382408964,0.4802647661250619
s04e06a,4,Language,-0.2841169430199421,0.49645558696542386,-0.43547725447320873,0.5802432578078859
s04e06a,4,Logic,0.9623943665937877,1.3607920206831468,-0.30380265942255935,0.6426410665732079
s04e06a,4,Identity,0.5177726565210494,-0.1934080678880119,-0.3267099841254547,0.3929520663534971
s04e06b,4,Language,0.27591220520651233,0.6525273501971057,-0.5097296592487605,-0.24131946031234616
s04e06b,4,Logic,0.599043153881821,0.7276614527202435,0.030732653071952647,0.49314717734319435
s04e06b,4,Identity,-0.2527340576307857,1.458291796272456,0.11885118746931263,0.38566666509567127
s04e07a,4,Language,0.31442364831231895,1.1073509196738565,-0.570578847583926,0.22192132232530745
s04e07a,4,Logic,0.1430484606194759,-0.2112433327132425,-0.4151506369550637,0.37910847460345554
s04e07a,4,Identity,-1.1482822940222577,0.21700954679880435,-1.424007848959929,-0.32449924754539144
s04e07b,4,Language,0.40611874045451324,0.2610882123455147,0.1848514371590787,0.5096863266034838
s04e07b,4,Logic,0.07054958472631978,0.39032914389474593,0.25327677737479076,0.404692743232198
s04e07b,4,Identity,-0.16754758622265475,0.9369525411388985,0.5316024247775788,0.7438722683685809
s04e08a,4,Language,0.2341566182005788,-0.7459874240462521,-0.7137798882085756,0.050521966371840754
s04e08a,4,Logic,0.008162036741600428,0.09211435414431565,-0.5728196992176078,0.2558941638474891
s04e08a,4,Identity,-0.09910353583066105,0.1503093890820898,-0.11932428585324756,0.4271315030147803
s04e08b,4,Language,-0.23598165430562038,-0.32949590450038,-0.30498277165050786,0.1473539559709855
s04e08b,4,Logic,0.2781772075488923,0.41509947250479695,-0.48382490164123626,-0.010058606836651374
s04e08b,4,Identity,0.3478718218462417,2.540079545977183,1.1928686365723777,-0.010851124636985177
s04e09a,4,Language,0.7433655736769592,0.3803132244667714,-0.49409288906656856,0.3646967681664559
s04e09a,4,Logic,0.46786913401781544,0.2102391185336936,-0.2629371927245141,0.19918130195676342
s04e09a,4,Identity,0.3757241197343621,-0.3113734559125556,-0.3794516714808154,0.13476447482288972
s04e09b,4,Language,-0.2819630747989418,0.8842261171021931,-1.0530852953141663,0.10546222134507724
s04e09b,4,Logic,0.45546349686857424,0.41852329604647265,-0.11225390659085228,0.32485409639363844
s04e10a,4,Language,0.40196243697968526,0.3056812611469183,0.029671075142547555,0.5923629726538878
s04e10a,4,Logic,0.8685824862299069,1.0285220759090856,-0.7731558407165988,0.23480000452525737
s04e10a,4,Identity,-0.5743685012571488,-0.9012958571133516,-1.3752270322691524,-0.411142596554982
s04e10b,4,Language,-0.07255171180257237,0.8493793237345193,-0.02161627691728185,0.4483455023585065
s04e10b,4,Logic,0.24572320026489833,0.5909073684194002,-0.3403588002267297,0.041172343037426146
s04e11a,4,Language,0.6328746313076111,0.7298246524062155,0.035177759323342356,0.7076055912521841
s04e11a,4,Logic,0.1499138076802114,0.7308323670971812,-0.5157868663505277,0.18565083376671443
s04e11b,4,Language,-0.6268208562749171,0.9437380217193975,-0.6277250741957164,-0.15556072773079266
s04e11b,4,Logic,0.20873083057381625,0.5017346551872559,0.1255476048366241,0.6373569847594696
s04e11b,4,Identity,0.6065178368604863,1.0184514753469613,-0.282720082634545,0.5125886112807259
s04e12a,4,Language,1.2986666649267622,1.718188149381558,-0.8895264611080445,0.3667689139846622
s04e12a,4,Logic,0.5427932924480549,1.507911713948046,-0.21578209108336194,0.3556278924519994
s04e12a,4,Identity,0.3561392208464401,-0.46805431489906635,-0.7501866086390324,0.04666265924602106
s04e12b,4,Language,0.03344198893251814,1.0812816159061984,-0.7254529607120132,0.13185128130722337
s04e12b,4,Logic,0.33531146303008413,0.27753862244293476,-0.39524495049269953,0.10478632065259898
s04e12b,4,Identity,0.025708396912149545,-0.6448803985743,-0.49440644680823265,-0.6351498323376581
s04e14a,4,Language,0.1446196587871373,0.4753766887581079,-0.9679800288847699,0.16596285636420316
s04e14a,4,Logic,0.11623110867057396,0.5248312172145753,-0.4341720043378967,0.1667730980427989
s04e14b,4,Language,-0.4453930335001657,0.14752379119288594,-0.4981966877286158,0.04803138097633802
s04e14b,4,Logic,0.2613958011023417,0.42969310612628836,-0.5612183986692394,0.08773817837201416
s04e15a,4,Language,0.20882433377060275,0.11057746788503461,-0.5581059376367455,0.19497311750423738
s04e15a,4,Logic,0.1981970666519256,0.5214940244497396,-0.6293070053174483,0.2960920404043682
s04e15b,4,Language,1.067633272931078,0.5567548135968335,0.010412216404425217,0.13375821585675435
s04e15b,4,Logic,0.20999416942871363,0.8276887176424269,-0.17894881535457788,0.5828669507312282
s04e15b,4,Identity,1.004341702531745,0.7649855637550214,-0.5510292219354094,0.23800991525572876
s04e16a,4,Language,1.0889337590055836,0.6276136352445326,-0.011487581055338703,0.261194037316589
s04e16a,4,Logic,-0.06469618195504075,0.2344047553620925,-0.5590075859144087,0.034964094380531295
s04e16a,4,Identity,0.6338256672755486,1.4052904246645312,0.007204164582846785,0.45564093414178564
s04e16b,4,Language,-0.04612169918573955,0.34167762864599377,-0.4867007352287354,-0.07412115171383209
s04e16b,4,Logic,-0.2536969460650033,-0.08296921859836293,-1.2262827009977932,-0.4277303977823488
s04e17a,4,Language,-0.02071613756470031,1.8824572843917142,-0.0012631602442588694,-0.0017716276228289252
s04e17a,4,Logic,0.42282283655249814,0.8113482443255953,-0.16322405930793563,0.317117335478903
s04e17b,4,Language,-0.5170498169604282,0.06327300046574966,-0.3945249821884129,0.22111615420292294
s04e17b,4,Logic,-0.2606382230177383,0.3483031431408935,-0.6269905931773767,0.02329172479948427
s04e18a,4,Language,-0.0713420238586108,-0.14697653264794291,0.7698455594372141,0.2912150788815648
s04e18a,4,Logic,-0.34019901742190106,0.43131247666144107,-0.158514738526756,0.03636264485428124
s04e18a,4,Identity,0.429634361728726,0.3225389121781805,-1.7000968939717391,0.2948610906200033
s04e18b,4,Language,0.8554633594571567,0.7376074936024257,-0.8210662639523089,-0.20687142402136122
s04e18b,4,Logic,0.045101823539236224,0.7831374432276396,0.12117819278228684,0.15919804431102536
s04e18b,4,Identity,0.12137390491077224,0.37714380310724105,-0.19262837275840713,0.052767515675487264
s04e19a,4,Language,0.2526760736540492,1.073487774827035,-0.19843327968024807,0.50132087078856
s04e19a,4,Logic,-0.2571774948700521,0.4093814494681618,-0.7198323976707619,-0.034878302955847
s04e19a,4,Identity,0.3027533351251565,1.0069767707553567,-0.3888295394519018,0.2990493189413416
s04e19b,4,Language,-0.1627460136725964,0.2320518865241495,-0.36774938521785827,0.05662216319060659
s04e19b,4,Logic,0.5153407033544057,1.103747601005055,-0.12135427372981666,0.35732267413925956
s04e20a,4,Language,0.20775007828052838,0.8997490761701064,-0.3445392826567567,0.3235635779874578
s04e20a,4,Logic,0.35966175206015405,0.5349523922260268,-0.7399874691470925,0.3048131377096509
s04e20a,4,Identity,0.8239249029349988,1.5481057732524368,-0.09488455360385173,0.46135245735748864
s04e20b,4,Language,0.16713968969653822,0.2870989402609233,-0.38782372171893714,-0.42919664777453054
s04e20b,4,Logic,-0.001711860615001115,0.04381861000406706,-0.5590924783466384,-0.011789210138543517
s04e20b,4,Identity,0.1948751349223608,0.15044254463486623,-0.7319788691535773,0.018219048633827742
s04e21a,4,Language,0.1722808909118681,1.531026802523551,-0.412531927520094,0.16743595790970245
s04e21a,4,Logic,0.04453129570526372,0.9315252279633739,-0.39372766533968395,0.023875565202033044
s04e21a,4,Identity,-0.026156841893959393,1.2944100327845334,-0.8077856550730054,-0.006430605613368778
s04e21b,4,Language,0.3535184435995405,1.3075141482353003,0.40593779496249843,0.6895041132630892
s04e21b,4,Logic,0.1564826444981337,0.33772398609474213,-0.32382405632992844,0.28469312657593093
s04e22a,4,Language,0.2768075073635573,0.7380266576286992,-0.1426970580199268,0.36730513107004154
s04e22a,4,Logic,0.22731823158240594,1.2424395083001762,-0.06446887177049024,0.4313646077074197
s04e22a,4,Identity,0.6828704776146577,0.777646827315831,-0.24066232586536032,0.2150112775711111
s04e22b,4,Language,0.7587982996967634,0.9736520530595061,-0.05194455385568403,0.2953057234595342
s04e22b,4,Logic,0.3145369845235724,0.3929258902362951,-0.31461620301502113,0.3418797977215766
s04e22b,4,Identity,-0.4366686527547576,-1.2704563880037045,0.16462618276043567,0.550212308066395
s04e23a,4,Language,0.576081659373732,0.24841868963548783,-1.073918417851807,0.21753229194672372
s04e23a,4,Logic,0.5568034419082784,0.2777957449258388,-0.8318713701590715,0.09276870872991186
s04e23a,4,Identity,0.2466459909597865,0.8037923842885565,-0.9875037054798173,0.29219663053305367
s04e23b,4,Language,0.21063072387813422,-0.9040539698869131,-0.9165182368252983,0.009695115656932249
s04e23b,4,Logic,0.13594426190419023,-0.23138742928030137,-0.11393205852251838,0.22523843528149515
s04e23b,4,Identity,0.44398197667482875,-0.945175932883191,-0.2730106117603742,0.05237592791043134
s04e23c,4,Language,0.24293494009628916,0.6317742349935865,-0.21476620066504196,0.4115908761729583
s04e23c,4,Logic,0.40778008520173215,0.15524677122723005,-0.4316600449471101,0.198189904061103
s04e23c,4,Identity,-0.05741530397280599,0.5955363955834934,-1.7320454673653007,0.06198239670980482
s04e23d,4,Language,0.16452169526018942,0.5312601989821315,-0.4544703731110571,0.20145271075098897
s04e23d,4,Logic,0.1883599385357327,0.4685242390994875,-0.4681669947350482,0.0892839991061729
s04e23d,4,Identity,0.9485338368292852,0.6613154631943972,0.7238420192960476,0.26600716680167574
s05e01a,5,Language,0.844620447276244,0.9306415903067422,-1.1041281304459745,0.05732404395039817
s05e01a,5,Logic,0.6662738838906453,0.7841521212690443,-0.22573860780722038,0.20080454360716576
s05e01b,5,Language,-0.4899773031982783,0.9409330434663364,0.35020264402282725,-0.14577503946205794
s05e01b,5,Logic,0.329889886865901,0.9302379244597203,-0.11397397429831903,0.3346604405327939
s05e01b,5,Identity,-0.48612317667015015,-0.3716067898258501,0.41776372813992996,0.7576487830741792
s05e02a,5,Language,0.45600181800830175,0.7368601429955093,-0.25165183725108925,0.2799363232631197
s05e02a,5,Logic,0.09929424530816633,0.5796724125501452,-0.5022136151187396,-0.03862388496324145
s05e02a,5,Identity,1.207248829117461,0.4217260795275838,-0.6430865677647365,0.41660445096368864
s05e02b,5,Language,-0.43937241879181377,-0.40301672130900057,-0.8459989209243441,-0.12320434787077374
s05e02b,5,Logic,0.5261121502235677,0.27970774050169667,-0.16563232185919582,0.3007035353321232
s05e02b,5,Identity,0.4641484431683445,1.0419258132703464,0.36208573366288127,0.2375217831306412
s05e03a,5,Language,-1.2111828267130764,-0.12257775724964026,-0.1750240566244638,-0.12064208068054583
s05e03a,5,Logic,0.09495557598414044,0.796691288373512,-0.3118433456081126,0.20299395552651553
s05e03b,5,Language,-0.21712504836201058,-0.28732439897114553,-0.4555820585738709,-0.02718306518434374
s05e03b,5,Logic,0.24842452749129945,0.5364391484870685,-0.566169483682747,0.05678494762695513
s05e03b,5,Identity,-0.07903735384293406,0.5143871382592325,-0.4632159687273449,0.21566659198205937
s05e04a,5,Language,0.8940927612082799,0.29638257268951473,-1.06922295656563,0.27521409163190574
s05e04a,5,Logic,0.02489862676481791,0.5484527996163538,-0.3990303302586427,0.13136243659100014
s05e04b,5,Language,1.0754238153837274,1.9712953513246096,0.3050433472585744,0.6203296042733092
s05e04b,5,Logic,-0.17394423521215216,-0.12132576317196286,-0.1666719487482689,-0.1268937388541733
s05e04b,5,Identity,0.8945364346182483,1.6052209023358022,0.01742042580371897,-0.0633592976570132
s05e05a,5,Language,1.0090181200108277,0.5587963790350775,-0.9369607250704717,0.6857789911704755
s05e05a,5,Logic,0.29715995998822575,0.7173902147257765,-0.31355910526680164,0.2173073272142883
s05e05b,5,Language,0.05820813053926066,-0.8826746043653413,-1.0815865460254586,0.15709428658536667
s05e05b,5,Logic,0.3867968097204094,0.13541730720090928,-0.5185474857263846,0.33291840954634866
s05e06a,5,Language,0.7009104249877356,-0.6508522569535314,-0.933169219565019,0.03122569750918487
s05e06a,5,Logic,0.4733884586981614,1.139025874995542,-1.1049382814804019,0.37250196901501076
s05e06b,5,Language,0.27348595418296373,-0.15244467841289408,-0.1280140280586189,0.1713766829334195
s05e06b,5,Logic,0.3470561850231571,0.07949933635055068,0.14079839833855826,0.1020031455884296
s05e06b,5,Identity,-0.23156230735611028,-0.38287872477007157,-0.42008595035380514,-0.2918203530032716
s05e07a,5,Language,-0.3590151293409617,0.49811575794636986,-0.3814468155117641,-0.0031633493080986397
s05e07a,5,Logic,0.7450541308663056,0.5219406223293632,-0.6170414547336788,0.45809538629450886
s05e07a,5,Identity,-0.1192802918457504,0.24430053078282143,-1.7681807804249519,0.07407828568278485
s05e07b,5,Language,0.27467922932840333,0.9149995095196529,-0.8428979805201111,0.27850038625668005
s05e07b,5,Logic,-0.06287001941269593,-0.12234563028190608,-1.0353344425190054,0.03942995885963383
s05e07b,5,Identity,0.2610470278910645,-0.2662160415163113,-0.6289182120224763,0.04172421237672075
s05e08a,5,Language,0.7714583783726968,0.5454184561470703,-0.849599992845727,-0.31774736964837846
s05e08a,5,Logic,0.7447999489717776,1.007739471658453,-1.1155668060505428,0.026331714971941443
s05e08a,5,Identity,0.6066176424809977,-1.26377126701402,-0.8892654234700194,-0.4182241914888039
s05e08b,5,Language,-0.6293884845000935,-0.5038531195802896,-0.3720534497854998,-0.05436884970473764
s05e08b,5,Logic,-0.07685068979705126,0.4740103914333337,-0.6899626638480142,0.14528970586117346
s05e08b,5,Identity,1.0795893584335166,1.598683246309661,-0.15322940963923826,0.016245814892306754
s05e09a,5,Language,0.037994754060610314,0.9013916285130755,-0.4237088286905986,0.5554204249086971
s05e09a,5,Logic,-0.022111441626271856,0.2971919232166033,-0.9786976308320222,-0.08385211370945082
s05e09a,5,Identity,0.3763635885575394,0.8898060310469293,-1.6542531846874806,0.4719550750339501
s05e09b,5,Language,-0.018949523512837796,0.477938257691424,-0.9430423889404448,-0.5964451036275505
s05e09b,5,Logic,-0.03815698349352403,0.30454876686169713,-0.5575104651946045,0.233648317078355
s05e09b,5,Identity,0.6035134776758858,0.20787716034037362,-0.5824770034559005,0.04000099988927082
s05e10a,5,Language,0.29473608028257875,-0.12190488619756344,-1.6848261437905978,-0.31270044076652986
s05e10a,5,Logic,1.500526812474363,0.876115696030575,-0.23357024774991927,0.6228171220844175
s05e10a,5,Identity,0.5720306428767079,-0.8066351070341522,-0.10683243846998264,-0.1575522135326463
s05e10b,5,Language,0.5726314753353271,-0.07152922952169116,-0.375735885308097,0.14030005108375565
s05e10b,5,Logic,0.5903938778145765,0.5284171609185975,-0.5562906522960478,0.4564638814519365
s05e10b,5,Identity,0.5903467481847574,0.9242045997889152,-0.05730892851308128,0.3153559342504086
s05e11a,5,Language,0.5892002923904324,-0.07827770319336594,-0.9682076560594547,0.46934941765945115
s05e11a,5,Logic,0.7492416307363879,0.42047676899402764,-0.37247148979489525,0.5247765172190775
s05e11a,5,Identity,0.27652577550622703,1.7757614202837115,-1.1799498809985194,0.2727656186646059
s05e11b,5,Language,0.3111732451785872,0.6132425367185667,-0.9701692364215332,0.3058113925669979
s05e11b,5,Logic,0.5628291783024068,0.3874079358668221,-0.1626266022382033,0.1706253961948734
s05e11b,5,Identity,0.9525093453626331,0.9365087185075137,-0.21284099666925904,0.4324129086985858
