episode,season,measure,region,tier,beta
s05e18b,5,prob,visual_cortex,full,0.4851700517323311
s05e18b,5,prob,auditory_cortex,some,-0.33252637788621553
s05e18b,5,prob,auditory_cortex,full,-0.5429072485754189
s05e18b,5,prob,dorsal_str,some,0.15316387752902044
s05e18b,5,prob,dorsal_str,full,0.4826481145718363
s05e18b,5,prob,ventral_str,some,0.03213489813881023
s05e18b,5,prob,ventral_str,full,0.39842602862997023
s05e18b,5,humor,rTPJ,some,0.15345622350848798
s05e18b,5,humor,rTPJ,full,0.3727451752773497
s05e18b,5,humor,visual_cortex,some,0.8149465760578809
s05e18b,5,humor,visual_cortex,full,0.46135779161878865
s05e18b,5,humor,auditory_cortex,some,-0.4929326004405285
s05e18b,5,humor,auditory_cortex,full,-0.43236716720664853
s05e18b,5,humor,dorsal_str,some,0.034941978590887296
s05e18b,5,humor,dorsal_str,full,0.5816742870915139
s05e18b,5,humor,ventral_str,some,0.14080479773030513
s05e18b,5,humor,ventral_str,full,0.33164652519778137
s05e19a,5,rms,rTPJ,some,0.17032221533386732
s05e19a,5,rms,rTPJ,full,0.2285118083458693
s05e19a,5,rms,visual_cortex,some,-0.2954463240017776
s05e19a,5,rms,visual_cortex,full,-0.17831697629720938
s05e19a,5,rms,auditory_cortex,some,-1.0837785071023656
s05e19a,5,rms,auditory_cortex,full,-1.0641769960934755
s05e19a,5,rms,dorsal_str,some,0.1486417853881897
s05e19a,5,rms,dorsal_str,full,-0.018257935893546955
s05e19a,5,rms,ventral_str,some,0.21665818896631703
s05e19a,5,rms,ventral_str,full,0.02007156268531179
s05e19a,5,prob,rTPJ,some,0.3531571683080873
s05e19a,5,prob,rTPJ,full,0.07253373960035986
s05e19a,5,prob,visual_cortex,some,-0.007583006844216589
s05e19a,5,prob,visual_cortex,full,-0.41946093268837736
s05e19a,5,prob,auditory_cortex,some,-0.8289410137419002
s05e19a,5,prob,auditory_cortex,full,-1.2922716980143627
s05e19a,5,prob,dorsal_str,some,-0.1317906288674203
s05e19a,5,prob,dorsal_str,full,0.2074844411736173
s05e19a,5,prob,ventral_str,some,-0.10320173575934395
s05e19a,5,prob,ventral_str,full,0.2764708433043303
s05e19a,5,humor,rTPJ,some,0.3791718443640359
s05e19a,5,humor,rTPJ,full,0.15703134874514152
s05e19a,5,humor,visual_cortex,some,-0.2856411551838834
s05e19a,5,humor,visual_cortex,full,-0.20575197219403546
s05e19a,5,humor,auditory_cortex,some,-0.44046124196719
s05e19a,5,humor,auditory_cortex,full,-1.250755600839417
s05e19a,5,humor,dorsal_str,some,0.22101026673725302
s05e19a,5,humor,dorsal_str,full,-0.003652422157822313
s05e19a,5,humor,ventral_str,some,0.012599143861963702
s05e19a,5,humor,ventral_str,full,0.1193240391248131
s05e19b,5,rms,rTPJ,some,0.11050206303605217
s05e19b,5,rms,rTPJ,full,0.029617574832791663
s05e19b,5,rms,visual_cortex,some,0.3007519141257507
s05e19b,5,rms,visual_cortex,full,0.1637744001319868
s05e19b,5,rms,auditory_cortex,some,-0.4579314830750816
s05e19b,5,rms,auditory_cortex,full,-0.6786592685716681
s05e19b,5,rms,dorsal_str,some,0.2635084508287942
s05e19b,5,rms,dorsal_str,full,0.3441268616235499
s05e19b,5,rms,ventral_str,some,0.0459436531500923
s05e19b,5,rms,ventral_str,full,0.023244161161077158
s05e19b,5,prob,rTPJ,some,-0.0072939158017499076
s05e19b,5,prob,rTPJ,full,0.1508955562104321
s05e19b,5,prob,visual_cortex,some,0.45763617085221897
s05e19b,5,prob,visual_cortex,full,-0.14659003189357464
s05e19b,5,prob,auditory_cortex,some,-0.3362670340039637
s05e19b,5,prob,auditory_cortex,full,-0.9889948894010829
s05e19b,5,prob,dorsal_str,some,0.34447174964371474
s05e19b,5,prob,dorsal_str,full,0.27599208851850776
s05e19b,5,prob,ventral_str,some,0.02683335646445388
s05e19b,5,prob,ventral_str,full,0.03709377184868154
s05e19b,5,humor,rTPJ,some,0.09069658387480409
s05e19b,5,humor,rTPJ,full,-0.01898848538529774
s05e19b,5,humor,visual_cortex,some,0.27760450456411495
s05e19b,5,humor,visual_cortex,full,0.057671525425873456
s05e19b,5,humor,auditory_cortex,some,-0.6437658873726168
s05e19b,5,humor,auditory_cortex,full,-0.5096548404218967
s05e19b,5,humor,dorsal_str,some,0.1361135502619026
s05e19b,5,humor,dorsal_str,full,0.729351023747251
s05e19b,5,humor,ventral_str,some,-0.11170029683367272
s05e19b,5,humor,ventral_str,full,0.35771250652916775
s05e21a,5,rms,rTPJ,some,0.49391793872137557
s05e21a,5,rms,rTPJ,full,0.337640482660831
s05e21a,5,rms,visual_cortex,some,0.7984123643009529
s05e21a,5,rms,visual_cortex,full,0.6964737840490582
s05e21a,5,rms,auditory_cortex,some,-0.9884288662579721
s05e21a,5,rms,auditory_cortex,full,-0.7764642347007427
s05e21a,5,rms,dorsal_str,some,0.28406276111593387
s05e21a,5,rms,dorsal_str,full,0.4137916527065376
s05e21a,5,rms,ventral_str,some,-0.11528613012380153
s05e21a,5,rms,ventral_str,full,0.370791250515438
s05e21a,5,prob,rTPJ,some,0.48709027367071517
s05e21a,5,prob,rTPJ,full,0.37921504232112063
s05e21a,5,prob,visual_cortex,some,-0.04607967043972326
s05e21a,5,prob,visual_cortex,full,1.252855896899846
s05e21a,5,prob,auditory_cortex,some,-0.5315654560483871
s05e21a,5,prob,auditory_cortex,full,-1.1148639095580977
s05e21a,5,prob,dorsal_str,some,0.2313614265852391
s05e21a,5,prob,dorsal_str,full,0.416055078698903
s05e21a,5,prob,ventral_str,some,0.041017471176284834
s05e21a,5,prob,ventral_str,full,0.15638125291946575
s05e21a,5,humor,rTPJ,some,0.012124602582464755
s05e21a,5,humor,rTPJ,full,0.5103957329585316
s05e21a,5,humor,visual_cortex,some,-0.09908766141438519
s05e21a,5,humor,visual_cortex,full,0.9368316474606573
s05e21a,5,humor,auditory_cortex,some,-1.1487056262129467
s05e21a,5,humor,auditory_cortex,full,-0.832645724593827
s05e21a,5,humor,dorsal_str,some,0.4842056056367331
s05e21a,5,humor,dorsal_str,full,0.31412175625855043
s05e21a,5,humor,ventral_str,some,0.20248315798986913
s05e21a,5,humor,ventral_str,full,0.09193791364778552
s05e21b,5,rms,rTPJ,some,1.0890399057014415
s05e21b,5,rms,rTPJ,full,0.6961451075204816
s05e21b,5,rms,visual_cortex,some,1.8142645505607775
s05e21b,5,rms,visual_cortex,full,0.8834000268629705
s05e21b,5,rms,auditory_cortex,some,-0.2754236232355509
s05e21b,5,rms,auditory_cortex,full,-0.6596971348999751
s05e21b,5,rms,dorsal_str,some,0.4725843160070818
s05e21b,5,rms,dorsal_str,full,0.23839034194668335
s05e21b,5,rms,ventral_str,some,-0.08992732011465397
s05e21b,5,rms,ventral_str,full,0.13398896962695597
s05e21b,5,prob,rTPJ,some,0.7102741580499633
s05e21b,5,prob,rTPJ,full,0.9828900230509587
s05e21b,5,prob,visual_cortex,some,0.9650109033185101
s05e21b,5,prob,visual_cortex,full,1.5141753764916293
s05e21b,5,prob,auditory_cortex,some,-0.8225525618854891
s05e21b,5,prob,auditory_cortex,full,-0.20088774564920708
s05e21b,5,prob,dorsal_str,some,0.07036854157756253
s05e21b,5,prob,dorsal_str,full,0.5874348586770624
s05e21b,5,prob,ventral_str,some,-0.16377936691350914
s05e21b,5,prob,ventral_str,full,0.26304329634255574
s05e21b,5,humor,rTPJ,some,0.49715865721421215
s05e21b,5,humor,rTPJ,full,1.20760832647447
s05e21b,5,humor,visual_cortex,some,1.1549069071365423
s05e21b,5,humor,visual_cortex,full,1.3247603118510365
s05e21b,5,humor,auditory_cortex,some,-0.3810259928067905
s05e21b,5,humor,auditory_cortex,full,-0.6502458910791
s05e21b,5,humor,dorsal_str,some,0.17790795504696294
s05e21b,5,humor,dorsal_str,full,0.48298267771860226
s05e21b,5,humor,ventral_str,some,-0.03722217995134594
s05e21b,5,humor,ventral_str,full,0.137637544159573
s05e22a,5,rms,rTPJ,some,0.896516578395679
s05e22a,5,rms,rTPJ,full,0.7793542649859792
s05e22a,5,rms,visual_cortex,some,0.760211005074917
s05e22a,5,rms,visual_cortex,full,0.3489051598065832
s05e22a,5,rms,auditory_cortex,some,-0.3565954301571612
s05e22a,5,rms,auditory_cortex,full,-0.5646374367511674
s05e22a,5,rms,dorsal_str,some,0.30212423963526003
s05e22a,5,rms,dorsal_str,full,0.32012581354763286
s05e22a,5,rms,ventral_str,some,-0.2683102615981544
s05e22a,5,rms,ventral_str,full,0.1078007070310707
s05e22a,5,prob,rTPJ,some,1.3286497154739387
s05e22a,5,prob,rTPJ,full,0.44052488310591686
s05e22a,5,prob,visual_cortex,some,1.068758242333876
s05e22a,5,prob,visual_cortex,full,0.11404717675061224
s05e22a,5,prob,auditory_cortex,some,0.5152636669013098
s05e22a,5,prob,auditory_cortex,full,-1.2488611208116447
s05e22a,5,prob,dorsal_str,some,0.41906726486404755
s05e22a,5,prob,dorsal_str,full,0.2273599608643909
s05e22a,5,prob,ventral_str,some,0.07715467043035015
s05e22a,5,prob,ventral_str,full,-0.17320936354761055
s05e22a,5,humor,rTPJ,some,1.0619767541173553
s05e22a,5,humor,rTPJ,full,0.7099094363498601
s05e22a,5,humor,visual_cortex,some,0.6470762181206864
s05e22a,5,humor,visual_cortex,full,0.47573162619609244
s05e22a,5,humor,auditory_cortex,some,-0.3482555503303268
s05e22a,5,humor,auditory_cortex,full,-0.5355012466729345
s05e22a,5,humor,dorsal_str,some,0.3702391055023073
s05e22a,5,humor,dorsal_str,full,0.28084357416164496
s05e22a,5,humor,ventral_str,some,-0.10567334421171545
s05e22a,5,humor,ventral_str,full,-0.03977916410490627
s05e22b,5,rms,rTPJ,some,0.6983749450357641
s05e22b,5,rms,rTPJ,full,0.5248303194002014
s05e22b,5,rms,visual_cortex,some,1.2425087361315492
s05e22b,5,rms,visual_cortex,full,0.7221054872179898
s05e22b,5,rms,auditory_cortex,some,-0.24924635221836985
s05e22b,5,rms,auditory_cortex,full,-0.548632307501692
s05e22b,5,rms,dorsal_str,some,0.35250213625095345
s05e22b,5,rms,dorsal_str,full,0.09644447896877856
s05e22b,5,rms,ventral_str,some,0.26172549808576334
s05e22b,5,rms,ventral_str,full,-0.015386517696565913
s05e22b,5,prob,rTPJ,some,0.5258448571596672
s05e22b,5,prob,rTPJ,full,0.7029825459530229
s05e22b,5,prob,visual_cortex,some,0.8024842576663592
s05e22b,5,prob,visual_cortex,full,1.1287414753469385
s05e22b,5,prob,auditory_cortex,some,-0.33288524308473416
s05e22b,5,prob,auditory_cortex,full,-0.5943335703407808
s05e22b,5,prob,dorsal_str,some,0.011909445231765459
s05e22b,5,prob,dorsal_str,full,0.501229468385933
s05e22b,5,prob,ventral_str,some,0.042713397375716285
s05e22b,5,prob,ventral_str,full,0.17590648295122638
s05e22b,5,humor,rTPJ,some,0.8275360529174445
s05e22b,5,humor,rTPJ,full,0.5213054684461699
s05e22b,5,humor,visual_cortex,some,1.190319689281824
s05e22b,5,humor,visual_cortex,full,0.8451427805133047
s05e22b,5,humor,auditory_cortex,some,0.1645012038609693
s05e22b,5,humor,auditory_cortex,full,-0.6127549648206264
s05e22b,5,humor,dorsal_str,some,0.0754316609630909
s05e22b,5,humor,dorsal_str,full,0.2334058011119171
s05e22b,5,humor,ventral_str,some,-0.15156742118471428
s05e22b,5,humor,ventral_str,full,0.16732203812536436
s05e23a,5,rms,rTPJ,some,0.3090294405150233
s05e23a,5,rms,rTPJ,full,0.4803637821618648
s05e23a,5,rms,visual_cortex,some,0.2125199539495055
s05e23a,5,rms,visual_cortex,full,0.704945216846909
s05e23a,5,rms,auditory_cortex,some,-0.8353297668767211
s05e23a,5,rms,auditory_cortex,full,-0.2435336733202958
s05e23a,5,rms,dorsal_str,some,0.19127158335241196
s05e23a,5,rms,dorsal_str,full,0.31722782067808536
s05e23a,5,rms,ventral_str,some,-0.06103989331301482
s05e23a,5,rms,ventral_str,full,0.1869092528106583
s05e23a,5,prob,rTPJ,some,0.5992011444466837
s05e23a,5,prob,rTPJ,full,0.23700516925718218
s05e23a,5,prob,visual_cortex,some,0.797119021867249
s05e23a,5,prob,visual_cortex,full,0.2142844100797498
s05e23a,5,prob,auditory_cortex,some,-0.12902303498285156
s05e23a,5,prob,auditory_cortex,full,-0.8363371359074837
s05e23a,5,prob,dorsal_str,some,0.28025039521823786
s05e23a,5,prob,dorsal_str,full,0.2424171431878398
s05e23a,5,prob,ventral_str,some,0.05649209946988944
s05e23a,5,prob,ventral_str,full,0.08788446493686679
s05e23a,5,humor,rTPJ,some,0.21057207499186614
s05e23a,5,humor,rTPJ,full,0.4722465428296596
s05e23a,5,humor,visual_cortex,some,0.3305662463545085
s05e23a,5,humor,visual_cortex,full,0.5346071155854906
s05e23a,5,humor,auditory_cortex,some,-0.14969073103330566
s05e23a,5,humor,auditory_cortex,full,-0.6475857959574652
s05e23a,5,humor,dorsal_str,some,0.26655391929119543
s05e23a,5,humor,dorsal_str,full,0.25712889716620996
s05e23a,5,humor,ventral_str,some,0.015195744156781515
s05e23a,5,humor,ventral_str,full,0.09498222444316011
s05e23b,5,rms,rTPJ,some,0.6515251507904385
s05e23b,5,rms,rTPJ,full,0.3956739825091872
s05e23b,5,rms,visual_cortex,some,0.8339383370299721
s05e23b,5,rms,visual_cortex,full,0.7491227768765321
s05e23b,5,rms,auditory_cortex,some,-0.43603498821366793
s05e23b,5,rms,auditory_cortex,full,-0.4218970169884093
s05e23b,5,rms,dorsal_str,some,0.3828626309239116
s05e23b,5,rms,dorsal_str,full,0.26425921032391964
s05e23b,5,rms,ventral_str,some,0.21076274918591523
s05e23b,5,rms,ventral_str,full,-0.07210973586183338
s05e23b,5,prob,rTPJ,some,0.26610915727641066
s05e23b,5,prob,rTPJ,full,0.6315507602248358
s05e23b,5,prob,visual_cortex,some,0.639246147796489
s05e23b,5,prob,visual_cortex,full,0.8798943506427876
s05e23b,5,prob,auditory_cortex,some,-0.27889385274817413
s05e23b,5,prob,auditory_cortex,full,-0.5416519353649996
s05e23b,5,prob,dorsal_str,some,0.16718904702723916
s05e23b,5,prob,dorsal_str,full,0.4026776825028846
s05e23b,5,prob,ventral_str,some,0.04897552000543453
s05e23b,5,prob,ventral_str,full,-0.018985731061641864
s05e23b,5,humor,rTPJ,some,0.19821745261896795
s05e23b,5,humor,rTPJ,full,0.8451903975136572
s05e23b,5,humor,visual_cortex,some,0.6970794415177667
s05e23b,5,humor,visual_cortex,full,0.8797109799667893
s05e23b,5,humor,auditory_cortex,some,-0.29460876260642155
s05e23b,5,humor,auditory_cortex,full,-0.6066123896117998
s05e23b,5,humor,dorsal_str,some,0.20294805881753444
s05e23b,5,humor,dorsal_str,full,0.43111987491041975
s05e23b,5,humor,ventral_str,some,-0.14861087979649043
s05e23b,5,humor,ventral_str,full,0.2300676154793917
s05e23c,5,rms,rTPJ,some,-0.5824128464089542
s05e23c,5,rms,rTPJ,full,0.2147739807924404
s05e23c,5,rms,visual_cortex,some,0.15000940689138925
s05e23c,5,rms,visual_cortex,full,0.8991436701640689
s05e23c,5,rms,auditory_cortex,some,0.14114278274148026
s05e23c,5,rms,auditory_cortex,full,0.40921648488630474
s05e23c,5,rms,dorsal_str,some,0.1537266405763497
s05e23c,5,rms,dorsal_str,full,0.3823663243542881
s05e23c,5,rms,ventral_str,some,0.007275784514375796
s05e23c,5,rms,ventral_str,full,0.015919921139108985
s05e23c,5,prob,rTPJ,some,-0.3620734154663683
s05e23c,5,prob,rTPJ,full,0.24520121516366053
s05e23c,5,prob,visual_cortex,some,0.38386955262359057
s05e23c,5,prob,visual_cortex,full,0.8843793236865621
s05e23c,5,prob,auditory_cortex,some,0.46689025790854244
s05e23c,5,prob,auditory_cortex,full,0.01235436583059521
s05e23c,5,prob,dorsal_str,some,0.08795983983187859
s05e23c,5,prob,dorsal_str,full,0.5997123356454106
s05e23c,5,prob,ventral_str,some,-0.1225054756341022
s05e23c,5,prob,ventral_str,full,0.23005944598326136
s05e23c,5,humor,rTPJ,some,-0.16846911774611506
s05e23c,5,humor,rTPJ,full,-0.0801947251934338
s05e23c,5,humor,visual_cortex,some,0.9011135656831692
s05e23c,5,humor,visual_cortex,full,0.15132047241588883
s05e23c,5,humor,auditory_cortex,some,0.465391916055892
s05e23c,5,humor,auditory_cortex,full,0.06951728652347802
s05e23c,5,humor,dorsal_str,some,0.1163046059051979
s05e23c,5,humor,dorsal_str,full,0.5007068120972912
s05e23c,5,humor,ventral_str,some,-0.09439087044467043
s05e23c,5,humor,ventral_str,full,0.1506906476714177
s05e23d,5,rms,rTPJ,some,0.7426739828178622
s05e23d,5,rms,rTPJ,full,0.14120317619589962
s05e23d,5,rms,visual_cortex,some,0.7975279998121765
s05e23d,5,rms,visual_cortex,full,0.8695784571120391
s05e23d,5,rms,auditory_cortex,some,-0.20215627818935292
s05e23d,5,rms,auditory_cortex,full,0.15109150455154458
s05e23d,5,rms,dorsal_str,some,0.150131803944413
s05e23d,5,rms,dorsal_str,full,0.03436327575515431
s05e23d,5,rms,ventral_str,some,-0.04984757812894066
s05e23d,5,rms,ventral_str,full,0.12047401394535938
s05e23d,5,prob,rTPJ,some,0.16374609207375676
s05e23d,5,prob,rTPJ,full,0.5706189736322127
s05e23d,5,prob,visual_cortex,some,0.9587930746821522
s05e23d,5,prob,visual_cortex,full,0.6965883439895566
s05e23d,5,prob,auditory_cortex,some,0.24148441433957904
s05e23d,5,prob,auditory_cortex,full,-0.23815284081646876
s05e23d,5,prob,dorsal_str,some,0.05623976757042415
s05e23d,5,prob,dorsal_str,full,0.09382343127868119
s05e23d,5,prob,ventral_str,some,0.04541685609463563
s05e23d,5,prob,ventral_str,full,0.08968935437528755
s05e23d,5,humor,rTPJ,some,0.3790904761343009
s05e23d,5,humor,rTPJ,full,0.28312495863439674
s05e23d,5,humor,visual_cortex,some,0.9748327565062881
s05e23d,5,humor,visual_cortex,full,0.6666468967725783
s05e23d,5,humor,auditory_cortex,some,0.07832062141367462
s05e23d,5,humor,auditory_cortex,full,-0.025317798279524115
s05e23d,5,humor,dorsal_str,some,0.05834812860382867
s05e23d,5,humor,dorsal_str,full,0.09198824944874848
s05e23d,5,humor,ventral_str,some,0.04608613855604051
s05e23d,5,humor,ventral_str,full,0.09004967850090134
s06e01a,6,rms,rTPJ,some,0.5285744053169077
s06e01a,6,rms,rTPJ,full,0.16252046752081598
s06e01a,6,rms,visual_cortex,some,0.15692795432713347
s06e01a,6,rms,visual_cortex,full,0.507690304386327
s06e01a,6,rms,auditory_cortex,some,-0.9280780820032913
s06e01a,6,rms,auditory_cortex,full,-0.5805480555276914
s06e01a,6,rms,dorsal_str,some,0.17200774778860026
s06e01a,6,rms,dorsal_str,full,0.11333180394871993
s06e01a,6,rms,ventral_str,some,0.031648013948725184
s06e01a,6,rms,ventral_str,full,-0.06446845212058822
s06e01a,6,prob,rTPJ,some,0.4510905348171198
s06e01a,6,prob,rTPJ,full,0.20320342076896677
s06e01a,6,prob,visual_cortex,some,0.34003394789624714
s06e01a,6,prob,visual_cortex,full,0.3460753253785668
s06e01a,6,prob,auditory_cortex,some,-0.6070217994173688
s06e01a,6,prob,auditory_cortex,full,-0.8979779894746275
s06e01a,6,prob,dorsal_str,some,0.13447653714315386
s06e01a,6,prob,dorsal_str,full,0.14814107302831164
s06e01a,6,prob,ventral_str,some,-0.06522650551138222
s06e01a,6,prob,ventral_str,full,0.032425377440803066
s06e01a,6,humor,rTPJ,some,0.2608315640437998
s06e01a,6,humor,rTPJ,full,0.43612818173295675
s06e01a,6,humor,visual_cortex,some,0.3332519287655642
s06e01a,6,humor,visual_cortex,full,0.3561436390129557
s06e01a,6,humor,auditory_cortex,some,-0.8691892911403388
s06e01a,6,humor,auditory_cortex,full,-0.5710124289167543
s06e01a,6,humor,dorsal_str,some,0.03095529363725845
s06e01a,6,humor,dorsal_str,full,0.2925034269507003
s06e01a,6,humor,ventral_str,some,-0.14795059275531403
s06e01a,6,humor,ventral_str,full,0.15807761390290925
s06e01b,6,rms,rTPJ,some,0.39226905721659333
s06e01b,6,rms,rTPJ,full,0.8795040177399114
s06e01b,6,rms,visual_cortex,some,-0.5245449294634392
s06e01b,6,rms,visual_cortex,full,0.5247523593321066
s06e01b,6,rms,auditory_cortex,some,-0.9575169500819924
s06e01b,6,rms,auditory_cortex,full,-0.25464162477026747
s06e01b,6,rms,dorsal_str,some,-0.20087359897010665
s06e01b,6,rms,dorsal_str,full,0.5137310532014521
s06e01b,6,rms,ventral_str,some,-0.08729624925614192
s06e01b,6,rms,ventral_str,full,0.32582297266180504
s06e01b,6,prob,rTPJ,some,0.7536500407140989
s06e01b,6,prob,rTPJ,full,0.509810159440795
s06e01b,6,prob,visual_cortex,some,0.2594780463860472
s06e01b,6,prob,visual_cortex,full,-0.28459610364197496
s06e01b,6,prob,auditory_cortex,some,-0.3983214553605685
s06e01b,6,prob,auditory_cortex,full,-0.8746245239774895
s06e01b,6,prob,dorsal_str,some,0.34191559167997854
s06e01b,6,prob,dorsal_str,full,-0.057700645842676486
s06e01b,6,prob,ventral_str,some,0.2751129713135053
s06e01b,6,prob,ventral_str,full,-0.11578138937987592
s06e01b,6,humor,rTPJ,some,0.5085422504616206
s06e01b,6,humor,rTPJ,full,0.910513285596994
s06e01b,6,humor,visual_cortex,some,0.18334672435478858
s06e01b,6,humor,visual_cortex,full,-0.026683521618625555
s06e01b,6,humor,auditory_cortex,some,-0.33225588901010944
s06e01b,6,humor,auditory_cortex,full,-0.8281778637854734
s06e01b,6,humor,dorsal_str,some,0.19348902975053248
s06e01b,6,humor,dorsal_str,full,0.25674308331870466
s06e01b,6,humor,ventral_str,some,0.17558187131592062
s06e01b,6,humor,ventral_str,full,0.130103272222232
s06e02a,6,rms,rTPJ,some,0.2776870787244766
s06e02a,6,rms,rTPJ,full,1.046125819464181
s06e02a,6,rms,visual_cortex,some,0.7258430707198998
s06e02a,6,rms,visual_cortex,full,0.4343722335974574
s06e02a,6,rms,auditory_cortex,some,-0.5014017310367844
s06e02a,6,rms,auditory_cortex,full,-0.2705541935020199
s06e02a,6,rms,dorsal_str,some,0.35905140984179873
s06e02a,6,rms,dorsal_str,full,0.454495105639922
s06e02a,6,rms,ventral_str,some,0.03302328480238802
s06e02a,6,rms,ventral_str,full,0.270684656925857
s06e02a,6,prob,rTPJ,some,0.4763733265419845
s06e02a,6,prob,rTPJ,full,1.1656893206045942
s06e02a,6,prob,visual_cortex,some,0.0775864342264379
s06e02a,6,prob,visual_cortex,full,0.9294479236057062
s06e02a,6,prob,auditory_cortex,some,-0.1056627516145135
s06e02a,6,prob,auditory_cortex,full,-0.5516421736497638
s06e02a,6,prob,dorsal_str,some,0.24886930620050904
s06e02a,6,prob,dorsal_str,full,0.5965623289994948
s06e02a,6,prob,ventral_str,some,0.1618367640187198
s06e02a,6,prob,ventral_str,full,0.24411666376287436
s06e02a,6,humor,rTPJ,some,0.84617846481845
s06e02a,6,humor,rTPJ,full,0.8006276697796001
s06e02a,6,humor,visual_cortex,some,0.36306148817683637
s06e02a,6,humor,visual_cortex,full,0.824359955564622
s06e02a,6,humor,auditory_cortex,some,-0.22434891764679457
s06e02a,6,humor,auditory_cortex,full,-0.5587018176531009
s06e02a,6,humor,dorsal_str,some,0.2895120313194252
s06e02a,6,humor,dorsal_str,full,0.7067452957183261
s06e02a,6,humor,ventral_str,some,0.136289922057593
s06e02a,6,humor,ventral_str,full,0.3411338786904311
s06e02b,6,rms,rTPJ,some,-0.1864466633455964
s06e02b,6,rms,rTPJ,full,0.18068283216263306
s06e02b,6,rms,visual_cortex,some,0.5624200441371769
s06e02b,6,rms,visual_cortex,full,0.995425268963767
s06e02b,6,rms,auditory_cortex,some,-0.850782362926704
s06e02b,6,rms,auditory_cortex,full,-0.1865164731966356
s06e02b,6,rms,dorsal_str,some,-0.17030790202680576
s06e02b,6,rms,dorsal_str,full,0.3241510203637609
s06e02b,6,rms,ventral_str,some,0.3200012076693587
s06e02b,6,rms,ventral_str,full,0.08878569579775147
s06e02b,6,prob,rTPJ,some,0.10381460411878049
s06e02b,6,prob,rTPJ,full,0.08975425940540954
s06e02b,6,prob,visual_cortex,some,1.3189948378732246
s06e02b,6,prob,visual_cortex,full,0.4117666031711448
s06e02b,6,prob,auditory_cortex,some,-0.022847937865357153
s06e02b,6,prob,auditory_cortex,full,-0.6992366519830986
s06e02b,6,prob,dorsal_str,some,0.03142121482460755
s06e02b,6,prob,dorsal_str,full,0.41929074137912503
s06e02b,6,prob,ventral_str,some,-0.007685021104065964
s06e02b,6,prob,ventral_str,full,0.31268308740632955
s06e02b,6,humor,rTPJ,some,-0.014645295586609264
s06e02b,6,humor,rTPJ,full,0.2501836593578899
s06e02b,6,humor,visual_cortex,some,0.7768195819573338
s06e02b,6,humor,visual_cortex,full,1.0613150582935549
s06e02b,6,humor,auditory_cortex,some,-0.396497104728659
s06e02b,6,humor,auditory_cortex,full,-0.25673114138107245
s06e02b,6,humor,dorsal_str,some,0.0782208793788856
s06e02b,6,humor,dorsal_str,full,0.39433591853946987
s06e02b,6,humor,ventral_str,some,0.11378567159676599
s06e02b,6,humor,ventral_str,full,0.17892660727894644
s06e04a,6,rms,rTPJ,some,0.9670322583050673
s06e04a,6,rms,rTPJ,full,0.5582546965729388
s06e04a,6,rms,visual_cortex,some,0.4476115467477386
s06e04a,6,rms,visual_cortex,full,1.1137134854259652
s06e04a,6,rms,auditory_cortex,some,-0.4979636105850336
s06e04a,6,rms,auditory_cortex,full,-0.3220670073210887
s06e04a,6,rms,dorsal_str,some,0.8750753692166424
s06e04a,6,rms,dorsal_str,full,0.25185448555731077
s06e04a,6,rms,ventral_str,some,0.6200244528378354
s06e04a,6,rms,ventral_str,full,-0.009031540912008904
s06e04a,6,prob,rTPJ,some,0.2753055324534643
s06e04a,6,prob,rTPJ,full,0.8398635993473447
s06e04a,6,prob,visual_cortex,some,0.43276717100594253
s06e04a,6,prob,visual_cortex,full,1.256985699834659
s06e04a,6,prob,auditory_cortex,some,0.12839863437683852
s06e04a,6,prob,auditory_cortex,full,-0.61656490923084
s06e04a,6,prob,dorsal_str,some,0.23282939075002812
s06e04a,6,prob,dorsal_str,full,0.46376856056236143
s06e04a,6,prob,ventral_str,some,0.04094512736738645
s06e04a,6,prob,ventral_str,full,0.1683898701784713
s06e04a,6,humor,rTPJ,some,0.37859388234103203
s06e04a,6,humor,rTPJ,full,0.9240828686890153
s06e04a,6,humor,visual_cortex,some,0.8932922679291116
s06e04a,6,humor,visual_cortex,full,1.0553672378315704
s06e04a,6,humor,auditory_cortex,some,-0.25984253797602774
s06e04a,6,humor,auditory_cortex,full,-0.46367631248470065
s06e04a,6,humor,dorsal_str,some,0.3932195697747276
s06e04a,6,humor,dorsal_str,full,0.3744193237727463
s06e04a,6,humor,ventral_str,some,0.10063586918176629
s06e04a,6,humor,ventral_str,full,0.14928449660358936
s06e04b,6,rms,rTPJ,some,0.3850403728987568
s06e04b,6,rms,rTPJ,full,0.3175400650673148
s06e04b,6,rms,visual_cortex,some,1.4702623722443189
s06e04b,6,rms,visual_cortex,full,0.3824624969394098
s06e04b,6,rms,auditory_cortex,some,-0.29091211849020704
s06e04b,6,rms,auditory_cortex,full,-0.2603210510033487
s06e04b,6,rms,dorsal_str,some,0.2252653353806296
s06e04b,6,rms,dorsal_str,full,0.39768916406520305
s06e04b,6,rms,ventral_str,some,-0.07165116762015533
s06e04b,6,rms,ventral_str,full,0.29107860950555753
s06e04b,6,prob,rTPJ,some,0.2672577945408412
s06e04b,6,prob,rTPJ,full,0.4000328296968748
s06e04b,6,prob,visual_cortex,some,0.6559023016230854
s06e04b,6,prob,visual_cortex,full,0.6383778485188039
